Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
3,CH Santillán,"Identidad cultural en el Perú: antecedentes, diferencias entre regiones e influencia del modernismo",2016,… ET COMUNICARE: Revista de investigación de …,revistas.usat.edu.pe,http://revistas.usat.edu.pe/index.php/educare/article/view/93,"https://scholar.google.com/scholar?cites=5385142519145354440&as_sdt=2005&sciodt=0,5&hl=en",388,09/05/22 09:46,,,,,,,,,3,0.50,3,1,6,"… En la cultura contemporánea peruana, es necesario recordar el suceso de la conquista y el paquete implicado que trae consigo para comprender la realidad y una falta de …",http://revistas.usat.edu.pe/index.php/educare/article/download/93/430,"https://scholar.google.com/scholar?q=related:yNSC5pbeu0oJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,"PL de Camacho, I Sansevero, ...","La identidad cultural: un acercamiento a su construcción mediante la integración de la docencia, investigación y extensión",2006,Telos: Revista de …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=6436596,"https://scholar.google.com/scholar?cites=9051783558789941345&as_sdt=2005&sciodt=0,5&hl=en",389,09/05/22 09:46,,,,,,,,,3,0.19,1,3,16,"Este artículo refiere el desarrollo de una experiencia didáctica-aprendizaje ensayada en la cátedra Investigación Educativa I y II, durante los periodos académicos 2003, mención …",https://dialnet.unirioja.es/descarga/articulo/6436596.pdf,"https://scholar.google.com/scholar?q=related:YUhlNTBlnn0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,"EP Jiménez, V Llorent-Bedmar","Sociedad, educación e identidad cultural en Marruecos: familia e infancia",2002,… pedagógicas: Revista de …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=847503,"https://scholar.google.com/scholar?cites=12259209743093518290&as_sdt=2005&sciodt=0,5&hl=en",390,09/05/22 09:46,,,,,,,,,3,0.15,2,2,20,"La atención a la diversidad, es uno de los grandes retos a los que se ha de enfrentar cualquier sistema educativo, objetivo que adquiere mayor relevancia cuando nos referimos a un …",,"https://scholar.google.com/scholar?q=related:0s8YLE92IaoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
25,"Á Cerutti, C González",Identidad e identidad nacional,2008,Revista de la Facultad,fadeweb.uncoma.edu.ar,https://fadeweb.uncoma.edu.ar/viejo/medios/revista/revista14/08-Cerutti&Gonzalez.pdf,"https://scholar.google.com/scholar?cites=17496775297473199097&as_sdt=2005&sciodt=0,5&hl=en",391,09/05/22 09:46,PDF,,,,,,,,25,1.79,13,2,14,"… En el marco del proyecto de investigación ""Persistencia de la identidad cultural chilena en el territorio del Neuquén 1884-1930"" los autores realizan un abordaje del concepto de …",https://fadeweb.uncoma.edu.ar/viejo/medios/revista/revista14/08-Cerutti&Gonzalez.pdf,"https://scholar.google.com/scholar?q=related:-Tu4YG4I0fIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,VA Lanegra Perla,Propuesta de programa curricular basado en el enfoque intercultural para desarrollar la identidad cultural de los estudiantes del quinto grado en la Institución …,2017,,repositorio.ucv.edu.pe,https://repositorio.ucv.edu.pe/handle/20.500.12692/16505,"https://scholar.google.com/scholar?cites=10133294595561093314&as_sdt=2005&sciodt=0,5&hl=en",392,09/05/22 09:46,,,,,,,,,4,0.80,4,1,5,… el desarrollo de la identidad cultural en los estudiantes del quinto grado de primaria. … de enseñanza que permita desarrollar la identidad cultural de los estudiantes en relación con las …,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/16505/Lanegra_PVA.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:wvjNBL-xoIwJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"GO Díaz, E Moreno-Moreno, E Vargas",La oferta de pódcast nativo en Puerto Rico: la identidad cultural del sector independiente frente a la industria periodística,2022,Revista de Comunicación,scielo.org.pe,http://www.scielo.org.pe/scielo.php?pid=S1684-09332022000100293&script=sci_arttext,,393,09/05/22 09:46,HTML,,,,,,,,0,0.00,0,3,1,El podcasting se debate entre posibilitar las culturas participativas gracias a la expresión personal y cultural de podcasters independientes o ser una industria promovida desde los …,http://www.scielo.org.pe/scielo.php?pid=S1684-09332022000100293&script=sci_arttext,
1,R Arboleda Cieza,Equipamiento urbano con identidad cultural en artes escénicas: Centro Cultural Metropolitano,2018,,repositorio.ucv.edu.pe,https://repositorio.ucv.edu.pe/handle/20.500.12692/36458,"https://scholar.google.com/scholar?cites=12764837839939164549&as_sdt=2005&sciodt=0,5&hl=en",394,09/05/22 09:46,,,,,,,,,1,0.25,1,1,4,"La presente investigación titulada equipamiento urbano con identidad cultural en artes escénicas: centro cultural metropolitano , tiene como objetivo el Determinar el equipamiento …",https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/36458/Arboleda_CR.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:hdkJaWLQJbEJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"CPV Caballero, AAZ Riofrío",Propuesta de Diseño para Revalorizar a la Guayabera como Elemento de Identidad Cultural de Guayaquil,2017,,fadcom.espol.edu.ec,http://www.fadcom.espol.edu.ec/sites/edcom.espol.edu.ec/files/proyecto38.pdf,"https://scholar.google.com/scholar?cites=12023446973677036913&as_sdt=2005&sciodt=0,5&hl=en",395,09/05/22 09:46,PDF,,,,,,,,1,0.20,1,2,5,"La ciudad de Guayaquil se caracteriza por su clima cálido debido a la zona donde se encuentra. Es por esto que los ciudadanos visten prendas ligeras para soportar el calor, como la …",http://www.fadcom.espol.edu.ec/sites/edcom.espol.edu.ec/files/proyecto38.pdf,"https://scholar.google.com/scholar?q=related:ceXD0VHd26YJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,JB Gómez,El maíz símbolo de identidad cultural en los ch oles: una aproximación pedagógica,2008,"Ra Ximhai: revista científica de sociedad, cultura y …",uaim.edu.mx,http://uaim.edu.mx/webraximhai/Ej-11articulosPDF/Art%2012%20Bastiani%20Rec%20Nat.pdf,"https://scholar.google.com/scholar?cites=5992928065408895665&as_sdt=2005&sciodt=0,5&hl=en",396,09/05/22 09:46,PDF,,,,,,,,3,0.21,3,1,14,"El trabajo que se expone tiene como propósito explicar los distintos procesos subjetivos y objetivos que denota el maíz (ixim, en la lengua ch’ol) como símbolo de la identidad cultural …",http://uaim.edu.mx/webraximhai/Ej-11articulosPDF/Art%2012%20Bastiani%20Rec%20Nat.pdf,"https://scholar.google.com/scholar?q=related:sYoq11IoK1MJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
20,D Cohn,"La construcción de la identidad cultural en México: nacionalismo, cosmopolitismo e infraestructura intelectual, 1945-1968",2002,El laberinto de la solidaridad,brill.com,https://brill.com/downloadpdf/book/9789004334076/B9789004334076-s007.pdf,"https://scholar.google.com/scholar?cites=12621614130864100336&as_sdt=2005&sciodt=0,5&hl=en",397,09/05/22 09:46,,,,,,,,,20,1.00,20,1,20,Se ofrece un análisis de las posiciones tomadas por los intelectuales mexicanos en cuanto a los modelos culturales a seguir por el país entre 1945 y 1968. El artículo se centra en la …,,"https://scholar.google.com/scholar?q=related:8JM0Ci77KK8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,G Recondo,Identidad cultural en la integración,2001,Archivos del presente: Revista latinoamericana de …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=4052466,"https://scholar.google.com/scholar?cites=18136653679899539019&as_sdt=2005&sciodt=0,5&hl=en",398,09/05/22 09:46,,,,,,,,,1,0.05,1,1,21,"En la actualidad, la cultura comienza a ser reconsiderada como parte importante del capital social, como agente de paz, como factor esencial del desarrollo integral y como inversión …",,"https://scholar.google.com/scholar?q=related:S3axBG5WsvsJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,GG García Silva,El uso de los juegos tradicionales como recurso para el afianzamiento de la identidad cultural del niño en edad preescolar,2011,,repositoriointerculturalidad.ec,https://repositoriointerculturalidad.ec/xmlui/handle/123456789/3228,"https://scholar.google.com/scholar?cites=7488490697709207683&as_sdt=2005&sciodt=0,5&hl=en",399,09/05/22 09:46,,,,,,,,,3,0.27,3,1,11,"… A lo largo de la vida social la identidad cultural se va formando, comenzando en la familia y … se llega a la conclusión de la identidad cultural así como los juegos tradicionales si son …",https://repositoriointerculturalidad.ec/xmlui/bitstream/handle/123456789/3228/TESIS.pdf?sequence=1&isAllowed=y,"https://scholar.google.com/scholar?q=related:g0DGJJ127GcJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
6,JV Yungán Lema,Las canciones infantiles bilingües en la identidad cultural de los niños y niñas de 3 a 5 años de la unidad educativa intercultural bilingüe provincia de Chimborazo,2018,,repositorio.uta.edu.ec,http://repositorio.uta.edu.ec/handle/123456789/27208,"https://scholar.google.com/scholar?cites=6394564473400154681&as_sdt=2005&sciodt=0,5&hl=en",400,09/05/22 09:46,,,,,,,,,6,1.50,6,1,4,"… y posteriormente por sus maestros/as, donde las canciones infantiles bilingües forman parte del proceso enseñanza-aprendizaje en la recuperación de su identidad cultural. Es así que …",http://repositorio.uta.edu.ec/bitstream/123456789/27208/1/1802736122%20Jorge%20Vinicio%20Yung%C3%A1n%20Lema.pdf,"https://scholar.google.com/scholar?q=related:OVpZOoIOvlgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,E Andrade Romo,"Patrimonio e identidad cultural como elementos ideológicos de exclusión social: Caso Municipio de Cabo Corriente, Jalisco, México",2007,,digibuo.uniovi.es,https://digibuo.uniovi.es/dspace/handle/10651/14621,"https://scholar.google.com/scholar?cites=9606288197943420988&as_sdt=2005&sciodt=0,5&hl=en",401,09/05/22 09:46,,,,,,,,,4,0.27,4,1,15,"Se trata de explicar la paradoja, muy visible en México, a través del estudio del caso del municipio de Cabo Corriente en el estado mexicano de Jalisco como parte de una unidad …",,"https://scholar.google.com/scholar?q=related:POhxQDhkUIUJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,"J Olaya, C Figueroa",El currulao: Identidad cultural de Tumaco,2015,,sired.udenar.edu.co,http://sired.udenar.edu.co/id/eprint/2683,"https://scholar.google.com/scholar?cites=8312792801022898908&as_sdt=2005&sciodt=0,5&hl=en",402,09/05/22 09:46,,,,,,,,,1,0.14,1,2,7,"… sobre el currulao como identidad cultural de Tumaco, se … , como elementos claves de su identidad cultural. Para ello se han … , que nos conecta con su identidad cultural, en tanto son …",http://sired.udenar.edu.co/2683/1/91184.pdf,"https://scholar.google.com/scholar?q=related:3PJkbAL5XHMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,JH Witthaus,El tema de África en la obra ensayística de Miguel de Unamuno: identidad cultural y ubicación intelectual,2014,… ensayística de Miguel de Unamuno: identidad cultural …,torrossa.com,https://www.torrossa.com/gs/resourceProxy?an=3089190&publisher=FZZ413,"https://scholar.google.com/scholar?cites=11260002682566695501&as_sdt=2005&sciodt=0,5&hl=en",403,09/05/22 09:46,,,,,,,,,3,0.38,3,1,8,"… Se entiende que este proyecto de conocer el pueblo español conlleva inquisiciones acerca de la identidad cultural, ya que se trata de estudiar “cómo vive, siente, trabaja, sufre, espera …",https://journals.iai.spk-berlin.de/index.php/iberoamericana/article/download/1135/803,"https://scholar.google.com/scholar?q=related:TVpVIMiQQ5wJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,MÁR Fontela,Retórica publicitaria e identidad cultural. Estudio comparativo de los spots de Gadis y Campofrío,2014,Tropelias: Revista de teoría de la literatura y …,papiro.unizar.es,https://papiro.unizar.es/ojs/index.php/tropelias/article/view/936/842,"https://scholar.google.com/scholar?cites=6261077415478810847&as_sdt=2005&sciodt=0,5&hl=en",404,09/05/22 09:46,PDF,,,,,,,,3,0.38,3,1,8,"… metonímico de los bienes gallegos elogiados por el actor del anuncio a los espectadores mediante la mencionada enálage crea vínculos de unión anímica, de identidad cultural …",https://papiro.unizar.es/ojs/index.php/tropelias/article/view/936/842,"https://scholar.google.com/scholar?q=related:39jVnLzQ41YJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,"IM Tigua-Rodríguez, ...",Métodos y técnicas innovadoras para la enseñanza de la historia y su incidencia en la identidad cultural,2021,Dominio de las …,dominiodelasciencias.com,https://dominiodelasciencias.com/ojs/index.php/es/article/view/2075,,405,09/05/22 09:46,,,,,,,,,0,0.00,0,2,1,"… su identidad cultural; por otra parte el 64,04% de los estudiantes consideran que las técnicas aplicadas no son suficientemente claras para empoderarse de su identidad cultural. Se …",https://dominiodelasciencias.com/ojs/index.php/es/article/download/2075/4338,"https://scholar.google.com/scholar?q=related:c-_5y9cf8DwJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
6,"M Champredonde, A Benedetto",… geográfica (IG) Las denominaciones de origen (DO) y las indicaciones geográficas (IG) como herramientas para el desarrollo territorial rural con identidad cultural …,2010,,ageconsearch.umn.edu,https://ageconsearch.umn.edu/record/94996/,"https://scholar.google.com/scholar?cites=7801733132833933334&as_sdt=2005&sciodt=0,5&hl=en",406,09/05/22 09:46,,,,,,,,,6,0.50,3,2,12,"La presente comunicación es resultado de un Estudio Complementario que se está desarrollando en la ciudad de Colonia Caroya, provincia de Córdoba (Argentina) sobre …",https://ageconsearch.umn.edu/record/94996/files/paper%20completo%2033.pdf,"https://scholar.google.com/scholar?q=related:Fkj27vJSRWwJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,E Cedeño,Manabì: entre cholos y montuvios la construcción de su identidad cultural,,… LA COORDINACIÓN EJECUTIVA DEL CONGRESO 15,uv.mx,https://www.uv.mx/tipmal/files/2016/11/4.Memorias_1-296.pdf#page=223,"https://scholar.google.com/scholar?cites=6753723142431711953&as_sdt=2005&sciodt=0,5&hl=en",407,09/05/22 09:46,PDF,,,,,,,,1,0.00,1,1,,"… tuvio y del cholo manabita en el proceso de construcción de la identidad cultural de Manabí… establecer la identidad cultural de Manabí, desde la relación entre identidad cultural y …",https://www.uv.mx/tipmal/files/2016/11/4.Memorias_1-296.pdf#page=223,"https://scholar.google.com/scholar?q=related:0SL6T2oLul0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,AT Ester Sánchez,La construcción de la identidad cultural desde una perspectiva de la educación multicultural,2017,,accedacris.ulpgc.es,https://accedacris.ulpgc.es/handle/10553/55775,"https://scholar.google.com/scholar?cites=11778805679641805349&as_sdt=2005&sciodt=0,5&hl=en",408,09/05/22 09:46,,,,,,,,,2,0.40,2,1,5,… Presupone el respeto a las exigencias inherentes a la identidad cultural de cada individuo. La integración social está fundamentada en los valores que inspiran una …,https://accedacris.ulpgc.es/bitstream/10553/55775/2/construccion_identidad_cultural.pdf,"https://scholar.google.com/scholar?q=related:JUJn3Vu5dqMJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,TJ López Ruiz,Estudio de los elementos que potencian la recuperación de la identidad cultural en la localidad de Chazuta,2017,,repositorio.ucv.edu.pe,https://repositorio.ucv.edu.pe/handle/20.500.12692/16436,"https://scholar.google.com/scholar?cites=17592012620595291186&as_sdt=2005&sciodt=0,5&hl=en",409,09/05/22 09:46,,,,,,,,,1,0.20,1,1,5,… la Perdida de la Identidad Cultural. Esta investigación tiene … Recuperación Vivencial de la Identidad Cultural de Chazuta”… Recuperación Vivencial de la Identidad Cultural de Chazuta” …,,"https://scholar.google.com/scholar?q=related:MmTFnkViI_QJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
0,IC Kolaković Colantonio,El lunfardo: de antilenguaje a identidad cultural,2020,,diposit.ub.edu,http://diposit.ub.edu/dspace/handle/2445/169634,,410,09/05/22 09:46,,,,,,,,,0,0.00,0,1,2,"[spa] Este trabajo busca clasificar el lunfardo dentro de la teoría del antilenguaje de MAK Halliday y, posteriormente, trazar el recorrido de este argot porteño y los conflictos …",http://diposit.ub.edu/dspace/bitstream/2445/169634/1/KolakovicColantonio_IgnacioCarlos.pdf,"https://scholar.google.com/scholar?q=related:bePCHe8CCHYJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
1,GM González Ospina,"Hilando fino, fortalecimiento de identidad cultural a traves de la escuela"" voces de identidad"" en el Resguardo Indígena Yanacona de Caquiona, Cauca.",2020,,repository.pedagogica.edu.co,http://repository.pedagogica.edu.co/handle/20.500.12209/12363,"https://scholar.google.com/scholar?cites=11167703900624468032&as_sdt=2005&sciodt=0,5&hl=en",411,09/05/22 09:46,,,,,,,,,1,0.50,1,1,2,"Las discusiones, reflexiones y propuestas sobre la enseñanza que fortalece la identidad cultural en los territorios es una categoría que se mantiene en constante movimiento, es por …",http://repository.pedagogica.edu.co/bitstream/handle/20.500.12209/12363/T.%20Grado.pdf?sequence=6,"https://scholar.google.com/scholar?q=related:QDh3UYen-5oJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
